"No.","Time","Source","Destination","Protocol","Length","Info"
"4030","23.274755","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57903 [ACK] Seq=18981 Ack=203 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"4031","23.274755","10.18.110.71","10.18.110.249","TCP","1514","9197  >  57903 [ACK] Seq=20441 Ack=203 Win=30336 Len=1460 [TCP segment of a reassembled PDU]"
"4032","23.274755","10.18.110.71","10.18.110.249","HTTP/XML","191","HTTP/1.1 200 OK "
"4033","23.274755","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","TCP","86","5357  >  57904 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"4034","23.275024","10.18.110.249","10.18.110.71","TCP","54","57903  >  9197 [ACK] Seq=203 Ack=22039 Win=131328 Len=0"
"4035","23.275256","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","74","57904  >  5357 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"4036","23.282345","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","314","57904  >  5357 [PSH, ACK] Seq=1 Ack=1 Win=132352 Len=240 [TCP segment of a reassembled PDU]"
"4037","23.282563","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","HTTP/XML","807","POST /5fbcd1c5-0009-40b2-84f7-64ab7d705b5c/ HTTP/1.1 "
"4038","23.283018","fe80::f0f5:178e:4b36:5aee","fe80::2edb:5ef6:715a:2d16","UDP","1305","3702  >  57941 Len=1243"
"4039","23.283703","10.18.110.249","10.18.110.71","TCP","54","57903  >  9197 [FIN, ACK] Seq=203 Ack=22039 Win=131328 Len=0"
"4040","23.297135","10.18.110.71","10.18.110.249","UDP","455","40157  >  62700 Len=413"
"4041","23.297624","10.18.110.71","10.18.110.249","TCP","54","9197  >  57903 [ACK] Seq=22039 Ack=204 Win=30336 Len=0"
"4042","23.297624","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57904 [ACK] Seq=1 Ack=974 Win=131328 Len=0"
"4043","23.297624","fe80::d414:3fdb:e2f4:55a3","fe80::2edb:5ef6:715a:2d16","UDP","1307","3702  >  57941 Len=1245"
"4044","23.297624","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","TCP","1514","5357  >  57904 [ACK] Seq=1 Ack=974 Win=131328 Len=1440 [TCP segment of a reassembled PDU]"
"4045","23.297624","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","HTTP/XML","982","HTTP/1.1 200  "
"4046","23.297810","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","74","57904  >  5357 [ACK] Seq=974 Ack=2349 Win=132352 Len=0"
"4047","23.319747","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","74","57904  >  5357 [FIN, ACK] Seq=974 Ack=2349 Win=132352 Len=0"
"4048","23.320155","10.18.110.167","10.18.110.249","UDP","538","59763  >  62700 Len=496"
"4049","23.323036","10.18.110.167","10.18.110.249","UDP","378","33650  >  62700 Len=336"
"4050","23.327662","fe80::25bf:1a7d:3d9a:7581","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57904 [FIN, ACK] Seq=2349 Ack=975 Win=131328 Len=0"
"4051","23.327750","fe80::2edb:5ef6:715a:2d16","fe80::25bf:1a7d:3d9a:7581","TCP","74","57904  >  5357 [ACK] Seq=975 Ack=2350 Win=132352 Len=0"
"4052","23.350908","fe80::293f:d84:aae3:c6fd","fe80::2edb:5ef6:715a:2d16","UDP","1307","3702  >  57941 Len=1245"
"4053","23.368215","fe80::25b8:1a61:1b7b:18a2","fe80::2edb:5ef6:715a:2d16","UDP","1303","3702  >  57941 Len=1241"
"4054","23.372679","fe80::2edb:5ef6:715a:2d16","ff02::c","UDP","686","57941  >  3702 Len=624"
"4055","23.372883","fe80::b8db:54b5:94bc:b0e7","fe80::2edb:5ef6:715a:2d16","UDP","1304","3702  >  57941 Len=1242"
"4056","23.400732","fe80::be32:5fff:feac:917e","fe80::2edb:5ef6:715a:2d16","UDP","1421","3702  >  57941 Len=1359"
"4057","23.400732","fe80::be32:5fff:febe:4d18","fe80::2edb:5ef6:715a:2d16","UDP","1421","3702  >  57941 Len=1359"
"4058","23.400732","fe80::be32:5fff:feac:8ae8","fe80::2edb:5ef6:715a:2d16","UDP","1421","3702  >  57941 Len=1359"
"4059","23.403305","fe80::2edb:5ef6:715a:2d16","fe80::25b8:1a61:1b7b:18a2","TCP","86","57905  >  5357 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"4060","23.404091","fe80::d734:ff07:325d:f4ca","fe80::2edb:5ef6:715a:2d16","UDP","1308","3702  >  57941 Len=1246"
"4061","23.407242","fe80::25b8:1a61:1b7b:18a2","fe80::2edb:5ef6:715a:2d16","TCP","86","5357  >  57905 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"4062","23.407358","fe80::2edb:5ef6:715a:2d16","fe80::25b8:1a61:1b7b:18a2","TCP","74","57905  >  5357 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"4063","23.436419","fe80::2edb:5ef6:715a:2d16","fe80::25b8:1a61:1b7b:18a2","TCP","314","57905  >  5357 [PSH, ACK] Seq=1 Ack=1 Win=132352 Len=240 [TCP segment of a reassembled PDU]"
"4064","23.436699","fe80::2edb:5ef6:715a:2d16","fe80::25b8:1a61:1b7b:18a2","HTTP/XML","807","POST /9a604d46-23c4-4483-9d5a-45c44b983ec6/ HTTP/1.1 "
"4065","23.443281","fe80::25b8:1a61:1b7b:18a2","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57905 [ACK] Seq=1 Ack=974 Win=131328 Len=0"
"4066","23.443497","fe80::25b8:1a61:1b7b:18a2","fe80::2edb:5ef6:715a:2d16","TCP","1514","5357  >  57905 [ACK] Seq=1 Ack=974 Win=131328 Len=1440 [TCP segment of a reassembled PDU]"
"4067","23.443497","fe80::25b8:1a61:1b7b:18a2","fe80::2edb:5ef6:715a:2d16","HTTP/XML","979","HTTP/1.1 200  "
"4068","23.443560","fe80::2edb:5ef6:715a:2d16","fe80::25b8:1a61:1b7b:18a2","TCP","74","57905  >  5357 [ACK] Seq=974 Ack=2346 Win=132352 Len=0"
"4069","23.474809","fe80::2edb:5ef6:715a:2d16","fe80::25b8:1a61:1b7b:18a2","TCP","74","57905  >  5357 [FIN, ACK] Seq=974 Ack=2346 Win=132352 Len=0"
"4070","23.477959","10.18.110.239","224.0.0.251","MDNS","136","Standard query 0x0008 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"4071","23.477959","10.18.110.153","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"4072","23.478636","10.18.110.153","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"4073","23.480016","fe80::25b8:1a61:1b7b:18a2","fe80::2edb:5ef6:715a:2d16","TCP","74","5357  >  57905 [FIN, ACK] Seq=2346 Ack=975 Win=131328 Len=0"
"4074","23.480072","fe80::2edb:5ef6:715a:2d16","fe80::25b8:1a61:1b7b:18a2","TCP","74","57905  >  5357 [ACK] Seq=975 Ack=2347 Win=132352 Len=0"
"4075","23.480809","10.18.110.249","10.18.110.20","TCP","1005","[TCP Retransmission] 57888  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=951"
"4076","23.483273","10.18.110.254","10.18.110.249","TCP","66","[TCP Dup ACK 3708#2] 8080  >  57888 [ACK] Seq=2536 Ack=725 Win=62 Len=0 SLE=4294967070 SRE=725"
"4077","23.526570","10.18.110.167","10.18.110.249","UDP","337","47723  >  62700 Len=295"
"4078","23.526570","fe80::11f2:8d73:45a3:d56f","fe80::2edb:5ef6:715a:2d16","UDP","1305","3702  >  57941 Len=1243"
"4079","23.530738","fe80::2edb:5ef6:715a:2d16","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"4080","23.531203","10.18.110.249","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"4081","23.571835","fe80::da5:f32f:1481:6dcb","fe80::2edb:5ef6:715a:2d16","SSDP","471","HTTP/1.1 200 OK "
"4082","23.572783","fe80::b8db:54b5:94bc:b0e7","fe80::2edb:5ef6:715a:2d16","UDP","1304","3702  >  57941 Len=1242"
"4083","23.578948","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"4084","23.580115","10.18.110.167","224.0.0.251","MDNS","469","Standard query response 0x0000 PTR BRAVIA-4K-VH2-eb76fd088b2a21108e1839d4f13a4f5d._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 eb76fd08-8b2a-2110-8e18-39d4f13a4f5d.local A, cache flush 10.18.110.167"
"4085","23.581910","10.18.110.167","224.0.0.251","MDNS","421","Standard query response 0x0000 PTR BRAVIA-4K-VH2-eb76fd088b2a21108e1839d4f13a4f5d._googlecast._tcp.local TXT, cache flush SRV, cache flush 0 0 8009 eb76fd08-8b2a-2110-8e18-39d4f13a4f5d.local A, cache flush 10.18.110.167"
"4086","23.620468","fe80::25b8:1a61:1b7b:18a2","fe80::2edb:5ef6:715a:2d16","UDP","1303","3702  >  57941 Len=1241"
"4087","23.631795","fe80::97c5:c1df:356c:f04e","fe80::2edb:5ef6:715a:2d16","UDP","1304","3702  >  57941 Len=1242"
"4088","23.640568","fe80::d414:3fdb:e2f4:55a3","fe80::2edb:5ef6:715a:2d16","UDP","1307","3702  >  57941 Len=1245"
"4089","23.730789","10.18.110.188","10.18.110.249","UDP","1272","3702  >  57940 Len=1230"
"4090","23.800861","CloudNet_be:34:3f","Broadcast","ARP","60","Who has 10.18.110.207? Tell 10.18.110.108"
"4091","23.800861","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"4092","23.801106","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"4093","23.816123","103.110.89.172","10.18.110.249","TCP","54","443  >  57720 [ACK] Seq=553 Ack=649 Win=246 Len=0"
"4094","23.841042","fe80::2edb:5ef6:715a:2d16","ff02::c","UDP","686","57941  >  3702 Len=624"
"4095","23.861298","fe80::be32:5fff:febe:4d18","fe80::2edb:5ef6:715a:2d16","UDP","1421","3702  >  57941 Len=1359"
"4096","23.863559","fe80::2edb:5ef6:715a:2d16","ff02::c","SSDP","183","M-SEARCH * HTTP/1.1 "
"4097","23.864612","10.18.110.249","239.255.255.250","SSDP","169","M-SEARCH * HTTP/1.1 "
"4098","23.867923","fe80::be32:5fff:feac:8ae8","fe80::2edb:5ef6:715a:2d16","UDP","1421","3702  >  57941 Len=1359"
"4099","23.867923","fe80::be32:5fff:feac:917e","fe80::2edb:5ef6:715a:2d16","UDP","1421","3702  >  57941 Len=1359"
"4100","23.888211","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"4101","23.888211","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.125? Tell 10.18.110.254"
"4102","23.888211","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"4103","23.896537","10.18.110.167","10.18.110.249","UDP","538","56276  >  62700 Len=496"
"4104","23.906425","10.18.110.71","10.18.110.249","UDP","368","48043  >  62700 Len=326"
"4105","23.924148","fe80::2edb:5ef6:715a:2d16","ff02::c","SSDP","157","M-SEARCH * HTTP/1.1 "
"4106","23.924693","10.18.110.249","239.255.255.250","SSDP","143","M-SEARCH * HTTP/1.1 "
"4107","23.930682","10.18.110.218","10.18.110.249","UDP","316","51938  >  62700 Len=274"
"4108","23.931497","10.18.110.197","10.18.110.249","UDP","464","42127  >  62700 Len=422"
"4109","23.933789","10.18.110.211","10.18.110.249","UDP","316","40108  >  62700 Len=274"
"4110","23.933789","10.18.110.218","10.18.110.249","UDP","316","51938  >  62700 Len=274"
"4111","23.934557","10.18.110.211","10.18.110.249","UDP","316","40108  >  62700 Len=274"
"4112","23.938727","10.18.110.218","10.18.110.249","UDP","325","51938  >  62700 Len=283"
"4113","23.940201","10.18.110.211","10.18.110.249","UDP","325","40108  >  62700 Len=283"
"4114","23.940201","10.18.110.218","10.18.110.249","UDP","325","51938  >  62700 Len=283"
"4115","23.942568","10.18.110.211","10.18.110.249","UDP","325","40108  >  62700 Len=283"
"4116","23.951206","10.18.110.218","10.18.110.249","UDP","380","51938  >  62700 Len=338"
"4117","23.954905","10.18.110.211","10.18.110.249","UDP","380","40108  >  62700 Len=338"
"4118","23.954905","10.18.110.218","10.18.110.249","UDP","380","51938  >  62700 Len=338"
"4119","23.954905","10.18.110.211","10.18.110.249","UDP","380","40108  >  62700 Len=338"
"4120","23.955419","10.18.110.218","10.18.110.249","UDP","390","51938  >  62700 Len=348"
"4121","23.956653","10.18.110.211","10.18.110.249","UDP","390","40108  >  62700 Len=348"
"4122","23.957324","10.18.110.218","10.18.110.249","UDP","390","51938  >  62700 Len=348"
"4123","23.959511","10.18.110.211","10.18.110.249","UDP","390","40108  >  62700 Len=348"
"4124","23.980828","fe80::b8db:54b5:94bc:b0e7","fe80::2edb:5ef6:715a:2d16","UDP","1304","3702  >  57941 Len=1242"
"4125","23.991455","10.18.110.254","10.18.110.249","TCP","1514","[TCP Retransmission] 8080  >  57888 [ACK] Seq=1 Ack=725 Win=62 Len=1460"
"4126","23.991455","10.18.110.254","10.18.110.249","TCP","1078","[TCP Retransmission] 8080  >  57831 [ACK] Seq=1 Ack=725 Win=62 Len=1024"
"4127","23.994278","Ubiquiti_60:22:f7","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.4"
"4128","23.994278","10.18.110.254","10.18.110.249","UDP","459","44618  >  62700 Len=417"
"4129","24.007294","10.18.110.71","10.18.110.249","UDP","359","49915  >  62700 Len=317"
"4130","24.007294","10.18.110.71","10.18.110.249","UDP","365","55653  >  62700 Len=323"
"4131","24.039310","10.18.110.167","10.18.110.249","UDP","490","58128  >  62700 Len=448"
"4132","24.060111","fe80::25b8:1a61:1b7b:18a2","fe80::2edb:5ef6:715a:2d16","UDP","1303","3702  >  57941 Len=1241"
"4133","24.062926","10.18.110.70","10.18.110.249","UDP","316","59562  >  62700 Len=274"
"4134","24.067262","10.18.110.70","10.18.110.249","UDP","316","59562  >  62700 Len=274"
"4135","24.070462","10.18.110.70","10.18.110.249","UDP","325","59562  >  62700 Len=283"
"4136","24.073858","10.18.110.70","10.18.110.249","UDP","325","59562  >  62700 Len=283"
"4137","24.076088","10.18.110.167","10.18.110.249","UDP","289","47723  >  62700 Len=247"
"4138","24.078838","10.18.110.70","10.18.110.249","UDP","380","59562  >  62700 Len=338"
"4139","24.083826","10.18.110.70","10.18.110.249","UDP","380","59562  >  62700 Len=338"
"4140","24.084108","fe80::d414:3fdb:e2f4:55a3","fe80::2edb:5ef6:715a:2d16","UDP","1307","3702  >  57941 Len=1245"
"4141","24.086174","10.18.110.70","10.18.110.249","UDP","390","59562  >  62700 Len=348"
"4142","24.092154","RealtekS_36:05:9e","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.113"
"4143","24.092154","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"4144","24.092154","10.18.110.62","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW90324B4542B0.local, ""QM"" question"
"4145","24.092154","fe80::d308:48f6:602a:c1ee","ff02::fb","MDNS","101","Standard query 0x0000 A BRW90324B4542B0.local, ""QM"" question"
"4146","24.092154","10.18.110.62","224.0.0.252","LLMNR","75","Standard query 0xb504 A BRW90324B4542B0"
"4147","24.093872","fe80::d308:48f6:602a:c1ee","ff02::1:3","LLMNR","95","Standard query 0xb504 A BRW90324B4542B0"
"4148","24.094143","10.18.110.70","10.18.110.249","UDP","390","59562  >  62700 Len=348"
"4149","24.150824","10.18.110.249","74.125.200.101","UDP","1288","51971  >  443 Len=1246"
"4150","24.151045","10.18.110.249","74.125.200.101","UDP","1292","51971  >  443 Len=1250"
"4151","24.151157","10.18.110.249","74.125.200.101","UDP","1292","51971  >  443 Len=1250"
"4152","24.151273","10.18.110.249","74.125.200.101","UDP","967","51971  >  443 Len=925"
"4153","24.155846","fe80::be32:5fff:feac:917e","fe80::2edb:5ef6:715a:2d16","ICMPv6","86","Neighbor Solicitation for fe80::2edb:5ef6:715a:2d16 from bc:32:5f:ac:91:7e"
"4154","24.155930","fe80::2edb:5ef6:715a:2d16","fe80::be32:5fff:feac:917e","ICMPv6","86","Neighbor Advertisement fe80::2edb:5ef6:715a:2d16 (sol, ovr) is at 54:27:1e:46:bd:79"
"4155","24.160296","10.18.110.249","172.217.194.94","QUIC","1292","Initial, DCID=e93d74bb1b1f22f0, PKN: 1, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PING, CRYPTO, PADDING, PING, PADDING, CRYPTO"
"4156","24.160922","10.18.110.249","172.217.194.94","QUIC","120","0-RTT, DCID=e93d74bb1b1f22f0"
"4157","24.161807","10.18.110.249","172.217.194.94","QUIC","567","0-RTT, DCID=e93d74bb1b1f22f0"
"4158","24.162718","10.18.110.249","74.125.24.139","TLSv1.2","674","Application Data"
"4159","24.163082","10.18.110.249","74.125.24.139","TLSv1.2","93","Application Data"
"4160","24.163192","10.18.110.249","74.125.24.139","TLSv1.2","216","Application Data"
"4161","24.184121","74.125.200.101","10.18.110.249","UDP","70","443  >  51971 Len=28"
"4162","24.191174","74.125.24.139","10.18.110.249","TCP","54","443  >  57750 [ACK] Seq=2590 Ack=3228 Win=494 Len=0"
"4163","24.193816","10.18.110.176","239.255.255.250","SSDP","179","M-SEARCH * HTTP/1.1 "
"4164","24.193816","CyberTAN_88:e0:8b","Broadcast","ARP","42","Who has 192.168.2.1? Tell 192.168.2.221"
"4165","24.193816","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"4166","24.195266","74.125.24.139","10.18.110.249","TCP","54","443  >  57750 [ACK] Seq=2590 Ack=3267 Win=494 Len=0"
"4167","24.195266","74.125.200.101","10.18.110.249","UDP","67","443  >  51971 Len=25"
"4168","24.195266","74.125.24.139","10.18.110.249","TCP","54","443  >  57750 [ACK] Seq=2590 Ack=3429 Win=505 Len=0"
"4169","24.195266","172.217.194.94","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"4170","24.195266","172.217.194.94","10.18.110.249","QUIC","829","Protected Payload (KP0)"
"4171","24.195266","172.217.194.94","10.18.110.249","QUIC","221","Protected Payload (KP0)"
"4172","24.195266","172.217.194.94","10.18.110.249","QUIC","69","Protected Payload (KP0)"
"4173","24.195266","74.125.24.139","10.18.110.249","TLSv1.2","93","Application Data"
"4174","24.195266","74.125.24.139","10.18.110.249","TLSv1.2","120","Application Data"
"4175","24.195266","74.125.24.139","10.18.110.249","TLSv1.2","303","Application Data"
"4176","24.195266","74.125.24.139","10.18.110.249","TLSv1.2","161","Application Data, Application Data"
"4177","24.195266","172.217.194.94","10.18.110.249","QUIC","559","Protected Payload (KP0)"
"4178","24.195266","172.217.194.94","10.18.110.249","QUIC","64","Protected Payload (KP0)"
"4179","24.195474","10.18.110.249","74.125.24.139","TCP","54","57750  >  443 [ACK] Seq=3429 Ack=2944 Win=511 Len=0"
"4180","24.195605","10.18.110.249","74.125.24.139","TCP","54","57750  >  443 [ACK] Seq=3429 Ack=3051 Win=511 Len=0"
"4181","24.197062","10.18.110.249","172.217.194.94","QUIC","121","Handshake, DCID=e93d74bb1b1f22f0"
"4182","24.197362","10.18.110.249","172.217.194.94","QUIC","75","Protected Payload (KP0), DCID=e93d74bb1b1f22f0"
"4183","24.197633","10.18.110.249","172.217.194.94","QUIC","75","Protected Payload (KP0), DCID=e93d74bb1b1f22f0"
"4184","24.197965","10.18.110.249","172.217.194.94","QUIC","77","Protected Payload (KP0), DCID=e93d74bb1b1f22f0"
"4185","24.199043","10.18.110.249","74.125.24.139","TLSv1.2","89","Application Data"
"4186","24.199154","10.18.110.249","74.125.24.139","TLSv1.2","93","Application Data"
"4187","24.210875","10.18.110.249","74.125.200.101","UDP","75","51971  >  443 Len=33"
"4188","24.227089","74.125.24.139","10.18.110.249","TCP","54","443  >  57750 [ACK] Seq=3051 Ack=3503 Win=505 Len=0"
"4189","24.229560","172.217.194.94","10.18.110.249","QUIC","162","Protected Payload (KP0)"
"4190","24.229560","172.217.194.94","10.18.110.249","QUIC","67","Protected Payload (KP0)"
"4191","24.230307","10.18.110.249","172.217.194.94","QUIC","75","Protected Payload (KP0), DCID=e93d74bb1b1f22f0"
"4192","24.238167","74.125.200.101","10.18.110.249","UDP","712","443  >  51971 Len=670"
"4193","24.238744","10.18.110.249","74.125.200.101","UDP","78","51971  >  443 Len=36"
"4194","24.239484","74.125.200.101","10.18.110.249","UDP","301","443  >  51971 Len=259"
"4195","24.270618","10.18.110.249","74.125.200.101","UDP","75","51971  >  443 Len=33"
"4196","24.275120","74.125.200.101","10.18.110.249","UDP","67","443  >  51971 Len=25"
"4197","24.278055","fe80::97c5:c1df:356c:f04e","fe80::2edb:5ef6:715a:2d16","ICMPv6","86","Neighbor Solicitation for fe80::2edb:5ef6:715a:2d16 from 14:d4:24:23:2c:3e"
"4198","24.278188","fe80::2edb:5ef6:715a:2d16","fe80::97c5:c1df:356c:f04e","ICMPv6","86","Neighbor Advertisement fe80::2edb:5ef6:715a:2d16 (sol, ovr) is at 54:27:1e:46:bd:79"
"4199","24.295751","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"4200","24.295751","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"4201","24.315291","Routerbo_10:8f:3c","AzureWav_46:bd:79","ARP","60","Who has 10.18.110.249? Tell 10.18.110.254"
"4202","24.315324","AzureWav_46:bd:79","Routerbo_10:8f:3c","ARP","42","10.18.110.249 is at 54:27:1e:46:bd:79"
"4203","24.403781","Ubiquiti_60:24:0a","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.8"
"4204","24.403781","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"4205","24.403781","10.18.110.159","224.0.0.251","MDNS","81","Standard query 0x0000 A BRW900F0C0AFC9E.local, ""QM"" question"
"4206","24.403781","fe80::3407:8fc3:bb59:3084","ff02::1:3","LLMNR","95","Standard query 0x06fb A BRW900F0C0AFC9E"
"4207","24.403781","fe80::3407:8fc3:bb59:3084","ff02::fb","MDNS","101","Standard query 0x0000 A BRW900F0C0AFC9E.local, ""QM"" question"
"4208","24.403781","10.18.110.159","224.0.0.252","LLMNR","75","Standard query 0x06fb A BRW900F0C0AFC9E"
"4209","24.442236","fe80::3485:c911:f3cc:f076","fe80::2edb:5ef6:715a:2d16","ICMPv6","86","Neighbor Solicitation for fe80::2edb:5ef6:715a:2d16 from 20:2b:20:bd:71:7b"
"4210","24.442499","fe80::2edb:5ef6:715a:2d16","fe80::3485:c911:f3cc:f076","ICMPv6","86","Neighbor Advertisement fe80::2edb:5ef6:715a:2d16 (sol, ovr) is at 54:27:1e:46:bd:79"
"4211","24.500977","10.18.110.249","10.18.110.167","TCP","164","57673  >  8009 [PSH, ACK] Seq=441 Ack=4063 Win=510 Len=110 [TCP segment of a reassembled PDU]"
"4212","24.502541","10.18.110.153","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"4213","24.502541","10.18.110.153","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"4214","24.502541","fe80::d308:48f6:602a:c1ee","ff02::1:3","LLMNR","95","Standard query 0xb504 A BRW90324B4542B0"
"4215","24.502541","10.18.110.62","224.0.0.252","LLMNR","75","Standard query 0xb504 A BRW90324B4542B0"
"4216","24.507820","10.18.110.167","10.18.110.249","TCP","164","8009  >  57673 [PSH, ACK] Seq=4063 Ack=551 Win=1091 Len=110 [TCP segment of a reassembled PDU]"
"4217","24.520758","fe80::25b8:1a61:1b7b:18a2","fe80::2edb:5ef6:715a:2d16","UDP","1303","3702  >  57941 Len=1241"
"4218","24.523475","fe80::da5:f32f:1481:6dcb","fe80::2edb:5ef6:715a:2d16","SSDP","471","HTTP/1.1 200 OK "
"4219","24.560556","10.18.110.249","10.18.110.167","TCP","54","57673  >  8009 [ACK] Seq=551 Ack=4173 Win=510 Len=0"
"4220","24.690655","10.18.110.249","10.18.110.20","TCP","1005","[TCP Retransmission] 57888  >  8080 [PSH, ACK] Seq=1 Ack=1 Win=131328 Len=951"
"4221","24.692153","10.18.110.254","10.18.110.249","TCP","66","[TCP Dup ACK 3708#3] 8080  >  57888 [ACK] Seq=2536 Ack=725 Win=62 Len=0 SLE=4294967070 SRE=725"
"4222","24.705794","CloudNet_be:34:3f","Broadcast","ARP","60","Who has 10.18.110.207? Tell 10.18.110.108"
"4223","24.811597","fe80::3407:8fc3:bb59:3084","ff02::1:3","LLMNR","95","Standard query 0x06fb A BRW900F0C0AFC9E"
"4224","24.811597","10.18.110.159","224.0.0.252","LLMNR","75","Standard query 0x06fb A BRW900F0C0AFC9E"
"4225","24.811597","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"4226","24.812170","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"4227","24.827051","103.110.89.172","10.18.110.249","TCP","54","443  >  57720 [ACK] Seq=576 Ack=676 Win=246 Len=0"
"4228","24.911010","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"4229","24.911010","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.125? Tell 10.18.110.254"
"4230","24.911010","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"4231","24.911010","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"4232","24.912380","10.18.110.201","239.255.255.250","SSDP","217","M-SEARCH * HTTP/1.1 "
"4233","24.932469","10.18.110.70","10.18.110.249","UDP","316","59562  >  62700 Len=274"
"4234","24.937519","10.18.110.70","10.18.110.249","UDP","316","59562  >  62700 Len=274"
"4235","24.940719","10.18.110.70","10.18.110.249","UDP","325","59562  >  62700 Len=283"
"4236","24.948587","10.18.110.70","10.18.110.249","UDP","325","59562  >  62700 Len=283"
"4237","24.948961","10.18.110.70","10.18.110.249","UDP","380","59562  >  62700 Len=338"
"4238","24.950557","10.18.110.70","10.18.110.249","UDP","380","59562  >  62700 Len=338"
"4239","24.953627","10.18.110.70","10.18.110.249","UDP","390","59562  >  62700 Len=348"
"4240","24.961413","10.18.110.249","239.255.255.250","UDP","666","57940  >  3702 Len=624"
"4241","24.972313","10.18.110.70","10.18.110.249","UDP","390","59562  >  62700 Len=348"
"4242","24.980032","10.18.110.106","10.18.110.249","UDP","1412","3702  >  57940 Len=1370"
"4243","24.980032","10.18.110.105","10.18.110.249","UDP","1412","3702  >  57940 Len=1370"
"4244","24.995871","10.18.110.107","10.18.110.249","UDP","1412","3702  >  57940 Len=1370"
"4245","25.012858","10.18.110.71","239.255.255.250","UDP","77","60022  >  15600 Len=35"
"4246","25.012858","10.18.110.49","10.18.110.255","NBNS","92","Name query NB WENDY<20>"
"4247","25.012858","fe80::1815:7303:fd70:73a8","ff02::1:3","LLMNR","85","Standard query 0x9e74 A WENDY"
"4248","25.013593","10.18.110.49","224.0.0.252","LLMNR","65","Standard query 0x9e74 A WENDY"
